date,T,yun,sfs,zjfs,zfs,js,sd,Target
2020/1/5 2:45,-5.5,30,0,0,0,3.1,56.7,0
2020/1/5 3:00,-5.5,30,0,0,0,3.1,57.4,0
2020/1/5 3:15,-5.6,30.2,0,0,0,3.1,57.8,0
2020/1/5 3:30,-5.7,30.2,0,0,0,3.1,58.1,0
2020/1/5 3:45,-5.8,30.2,0,0,0,3.1,58.3,0
2020/1/5 4:00,-5.9,30.2,0,0,0,3.1,58.6,0
2020/1/5 4:15,-5.9,30.2,0,0,0,3.1,58.7,0
2020/1/5 4:30,-6,30.2,0,0,0,3.1,58.6,0
2020/1/5 4:45,-6,30.2,0,0,0,3.2,58.5,0
2020/1/5 5:00,-6,30.2,0,0,0,3.2,58.4,0
2020/1/5 5:15,-6.1,30.2,0,0,0,3.2,58.4,0
2020/1/5 5:30,-6.2,30.2,0,0,0,3.2,58.6,0
2020/1/5 5:45,-6.3,30.2,0,0,0,3.2,58.8,0
2020/1/5 6:00,-6.4,30.2,0,0,0,3.2,59,0
2020/1/5 6:15,-6.5,30.3,0,0,0,3.2,59,0
2020/1/5 6:30,-6.5,30.4,0,0,0,3.2,58.9,0
2020/1/5 6:45,-6.5,30.4,0,0,0,3.3,58.8,0
2020/1/5 7:00,-6.6,30.4,0,0,0,3.3,58.8,0
2020/1/5 7:15,-6.6,30.2,0,0,0,3.3,58.7,0
2020/1/5 7:30,-6.6,30,0,0,0,3.2,58.6,0
2020/1/5 7:45,-6.6,30,0,0,0,3.2,58.6,0
2020/1/5 8:00,-6.6,30.2,0,0,0,3.2,58.6,0
2020/1/5 8:15,-6.7,30.2,0,0,0,3.2,58.6,0
2020/1/5 8:30,-6.8,30.2,0,0,0,3.2,58.8,0
2020/1/5 8:45,-6.9,30.7,0,0,0,3.2,58.9,0
2020/1/5 9:00,-7,30.9,0,0,0,3.2,59.1,0
2020/1/5 9:15,-7,30.4,0,0,0,3.2,59.3,0
2020/1/5 9:30,-7.1,30.6,0,0,0,3.2,59.6,0
2020/1/5 9:45,-7.2,49.7,0,0,0,3.2,59.8,0
2020/1/5 10:00,-7.3,54,0,0,0,3.2,60,0
2020/1/5 10:15,-7.2,53,1,0,1,3.2,59.5,0.12522
2020/1/5 10:30,-6.9,44.6,11,0,11,3.2,58.2,1.37764
2020/1/5 10:45,-6.7,27.1,33,0,33,3.2,56.9,4.13787
2020/1/5 11:00,-6.4,18.7,54,59,63,3.2,55.7,7.92162
2020/1/5 11:15,-6.1,2,64,279,109,3.2,54.3,13.70239
2020/1/5 11:30,-5.8,3.5,81,310,142,3.2,52.7,17.85792
2020/1/5 11:45,-5.5,4.8,98,336,176,3.2,51.2,22.1496
2020/1/5 12:00,-5.2,4.8,111,378,211,3.3,49.7,26.49949
2020/1/5 12:15,-4.9,5.9,127,388,242,3.3,48.5,30.30566
2020/1/5 12:30,-4.6,2.2,119,509,284,3.3,47.4,35.55112
2020/1/5 12:45,-4.4,0,114,594,321,3.4,46.3,40.35612
2020/1/5 13:00,-4.1,0,119,618,349,3.4,45.2,43.94957
2020/1/5 13:15,-3.9,0,124,638,374,3.4,44.3,46.94074
2020/1/5 13:30,-3.7,0,128,653,396,3.5,43.5,49.5198
2020/1/5 13:45,-3.4,0,132,665,414,3.5,42.7,51.9156
2020/1/5 14:00,-3.2,0,134,675,429,3.6,41.9,53.74083
2020/1/5 14:15,-3,0,137,681,440,3.6,41.2,55.2772
2020/1/5 14:30,-2.9,0,138,685,448,3.6,40.6,56.03136
2020/1/5 14:45,-2.7,0,139,686,452,3.6,40.1,56.55424
2020/1/5 15:00,-2.5,0,140,685,451,3.6,39.5,56.75384
2020/1/5 15:15,-2.4,0,140,681,447,3.6,39,56.30412
2020/1/5 15:30,-2.3,0,139,674,439,3.6,38.6,55.14718
2020/1/5 15:45,-2.1,0,137,664,428,3.6,38.2,53.91088
2020/1/5 16:00,-2,0,135,651,412,3.6,37.8,51.58652
2020/1/5 16:15,-1.9,0,132,635,393,3.7,37.5,49.30578
2020/1/5 16:30,-1.8,0,129,616,371,3.7,37.4,46.60873
2020/1/5 16:45,-1.8,0.1,125,590,345,3.8,37.2,43.125
2020/1/5 17:00,-1.7,3.2,137,484,307,3.8,37.1,38.42412
2020/1/5 17:15,-1.7,7.6,150,350,264,3.9,37,33.01848
2020/1/5 17:30,-1.7,17.2,163,152,210,3.9,37.1,26.2521
2020/1/5 17:45,-1.7,30.9,150,1,150,4,37.1,18.753
2020/1/5 18:00,-1.7,37.6,113,0,113,4,37.2,14.16907
2020/1/5 18:15,-1.9,33.1,96,0,96,4.1,37.9,12.03456
2020/1/5 18:30,-2.3,25.7,80,0,80,4.1,39.3,10.0776
2020/1/5 18:45,-2.7,30.8,52,0,52,4.1,40.7,6.54316
2020/1/5 19:00,-3,28.3,32,0,32,4.1,42.2,4.00992
2020/1/5 19:15,-3.4,33.1,13,0,13,4.2,43.6,1.63657
2020/1/5 19:30,-3.8,37.1,2,0,2,4.2,44.8,0.25014
2020/1/5 19:45,-4.3,35.1,0,0,0,4.2,46.1,0
2020/1/5 20:00,-4.6,31.5,0,0,0,4.2,47.4,0
2020/1/5 20:15,-4.8,31,0,0,0,4.2,47.9,0
2020/1/5 20:30,-4.8,31.4,0,0,0,4.2,47.6,0
2020/1/5 20:45,-4.8,30.9,0,0,0,4.2,47.3,0
2020/1/5 21:00,-4.8,30.5,0,0,0,4.1,47,0
2020/1/5 21:15,-4.8,30.2,0,0,0,4.1,46.9,0
2020/1/5 21:30,-4.8,30.2,0,0,0,4.1,47.1,0
2020/1/5 21:45,-4.9,29.8,0,0,0,4.1,47.3,0
2020/1/5 22:00,-5,29.6,0,0,0,4.1,47.5,0
2020/1/5 22:15,-5,29.6,0,0,0,4.1,47.6,0
2020/1/5 22:30,-5,29.6,0,0,0,4.1,47.6,0
2020/1/5 22:45,-5,29.6,0,0,0,4.2,47.6,0
2020/1/5 23:00,-5,22.5,0,0,0,4.2,47.7,0
2020/1/5 23:15,-5.1,0.2,0,0,0,4.2,47.8,0
2020/1/5 23:30,-5.1,0,0,0,0,4.2,48,0
2020/1/5 23:45,-5.2,0,0,0,0,4.3,48.2,0
2020/1/6 0:00,-5.2,6.5,0,0,0,4.3,48.4,0
2020/1/6 0:15,-5.3,27,0,0,0,4.4,48.6,0
2020/1/6 0:30,-5.4,27.2,0,0,0,4.4,48.8,0
2020/1/6 0:45,-5.4,11.8,0,0,0,4.5,49,0
2020/1/6 1:00,-5.5,2.8,0,0,0,4.6,49.2,0
2020/1/6 1:15,-5.5,11.7,0,0,0,4.6,49.5,0
2020/1/6 1:30,-5.6,11.7,0,0,0,4.6,49.7,0
2020/1/6 1:45,-5.6,11.7,0,0,0,4.7,50,0
2020/1/6 2:00,-5.7,14.6,0,0,0,4.7,50.3,0
2020/1/6 2:15,-5.7,23.5,0,0,0,4.7,50.5,0
2020/1/6 2:30,-5.7,23.6,0,0,0,4.7,50.7,0
2020/1/6 2:45,-5.8,23.3,0,0,0,4.7,50.9,0
2020/1/6 3:00,-5.8,24.8,0,0,0,4.7,51,0
2020/1/6 3:15,-5.8,30.1,0,0,0,4.7,51.2,0
2020/1/6 3:30,-5.8,30.2,0,0,0,4.7,51.3,0
2020/1/6 3:45,-5.8,30.2,0,0,0,4.7,51.4,0
2020/1/6 4:00,-5.8,30.2,0,0,0,4.7,51.5,0
2020/1/6 4:15,-5.8,30.2,0,0,0,4.6,51.6,0
2020/1/6 4:30,-5.8,30.2,0,0,0,4.6,51.6,0
2020/1/6 4:45,-5.8,30.2,0,0,0,4.5,51.6,0
2020/1/6 5:00,-5.8,30.2,0,0,0,4.5,51.6,0
2020/1/6 5:15,-5.8,30.2,0,0,0,4.4,51.6,0
2020/1/6 5:30,-5.9,30.2,0,0,0,4.3,51.6,0
2020/1/6 5:45,-5.9,30.2,0,0,0,4.2,51.6,0
2020/1/6 6:00,-5.9,37.4,0,0,0,4.1,51.6,0
2020/1/6 6:15,-5.9,60.3,0,0,0,4.1,51.6,0
2020/1/6 6:30,-5.9,60.6,0,0,0,4,51.7,0
2020/1/6 6:45,-6,60.6,0,0,0,4,51.7,0
2020/1/6 7:00,-6,60.6,0,0,0,3.9,51.8,0
2020/1/6 7:15,-6,60.6,0,0,0,3.9,51.7,0
2020/1/6 7:30,-6,60.6,0,0,0,3.9,51.6,0
2020/1/6 7:45,-5.9,60.6,0,0,0,3.9,51.4,0
2020/1/6 8:00,-5.9,60.4,0,0,0,3.9,51.3,0
2020/1/6 8:15,-6,60.4,0,0,0,3.9,51.7,0
2020/1/6 8:30,-6.1,60.4,0,0,0,3.9,52.6,0
2020/1/6 8:45,-6.1,60.6,0,0,0,4,53.6,0
2020/1/6 9:00,-6.2,60.6,0,0,0,4,54.6,0
2020/1/6 9:15,-6.3,60.3,0,0,0,4,54.9,0
2020/1/6 9:30,-6.4,60,0,0,0,4,54.7,0
2020/1/6 9:45,-6.5,51.4,0,0,0,4,54.4,0
2020/1/6 10:00,-6.6,13.4,0,0,0,4.1,54.1,0
2020/1/6 10:15,-6.5,0.1,2,3,2,4.1,53.5,0.25108
2020/1/6 10:30,-6.2,2.5,17,26,19,4,52.5,2.37937
2020/1/6 10:45,-6,12,39,26,42,4,51.6,5.27898
2020/1/6 11:00,-5.7,16.7,61,43,66,4,50.7,8.3061
2020/1/6 11:15,-5.3,15.5,76,136,100,4,49.2,12.522
2020/1/6 11:30,-4.7,9.7,91,249,140,4,47.2,17.5098
2020/1/6 11:45,-4.1,8.8,102,317,177,4,45.3,22.26483
2020/1/6 12:00,-3.5,1,84,544,229,4,43.5,28.82423
2020/1/6 12:15,-3,2.9,102,536,259,4,42.1,32.46824
2020/1/6 12:30,-2.6,3.2,110,562,292,4,41,36.78324
2020/1/6 12:45,-2.2,0,96,680,333,3.9,40,41.625
2020/1/6 13:00,-1.8,0.8,105,682,359,3.9,39,45.21246
2020/1/6 13:15,-1.5,8.5,163,492,355,3.9,38,44.4034
2020/1/6 13:30,-1.1,12.5,195,400,360,3.9,37.1,45.3276
2020/1/6 13:45,-0.8,7,164,554,400,3.9,36.3,50.28
2020/1/6 14:00,-0.4,2.9,134,682,432,3.9,35.5,54.09504
2020/1/6 14:15,-0.1,3.6,142,667,440,3.9,34.7,55.0704
2020/1/6 14:30,0.1,1.4,124,738,458,3.9,33.9,57.51564
2020/1/6 14:45,0.3,5.2,160,624,444,3.9,33.2,55.63764
2020/1/6 15:00,0.5,4.8,157,633,446,3.9,32.5,55.87488
2020/1/6 15:15,0.7,6.9,174,568,432,3.9,32.1,54.03024
2020/1/6 15:30,0.9,8.1,181,532,419,3.9,31.8,52.73953
2020/1/6 15:45,1,19.6,251,243,358,3.9,31.6,45.0185
2020/1/6 16:00,1.1,23,240,213,331,4,31.4,41.64642
2020/1/6 16:15,1.2,43.9,230,2,230,4,31.3,28.9547
2020/1/6 16:30,1.2,46.1,208,0,208,4,31.3,26.03536
2020/1/6 16:45,1.2,24.9,222,134,271,4,31.3,34.146
2020/1/6 17:00,1.3,38.2,193,36,206,4,31.3,25.9045
2020/1/6 17:15,1.2,42.4,174,0,174,4,31.4,21.90834
2020/1/6 17:30,1.2,40.2,160,0,160,4,31.7,20.0416
2020/1/6 17:45,1.1,37.6,142,6,144,4,31.9,18.0216
2020/1/6 18:00,1,20.3,130,103,154,4,32.2,19.3886
2020/1/6 18:15,0.7,15.1,105,134,132,4,33.1,16.53036
2020/1/6 18:30,0.2,12.8,82,125,103,4,34.6,12.90075
2020/1/6 18:45,-0.3,9,58,133,75,3.9,36.2,9.43125
2020/1/6 19:00,-0.8,16.2,38,34,41,3.9,37.8,5.14468
2020/1/6 19:15,-1.2,5.1,19,23,21,3.8,39.1,2.62542
2020/1/6 19:30,-1.6,5.4,3,0,3,3.8,40.1,0.37767
2020/1/6 19:45,-2,6.3,0,0,0,3.7,41,0
2020/1/6 20:00,-2.3,23,0,0,0,3.6,42,0
2020/1/6 20:15,-2.6,28.6,0,0,0,3.5,43.3,0
2020/1/6 20:30,-2.9,29.5,0,0,0,3.5,44.8,0
2020/1/6 20:45,-3.1,29.6,0,0,0,3.4,46.4,0
2020/1/6 21:00,-3.4,29.4,0,0,0,3.3,48,0
2020/1/6 21:15,-3.6,28.9,0,0,0,3.2,49.1,0
2020/1/6 21:30,-3.9,29,0,0,0,3.2,49.6,0
2020/1/6 21:45,-4.1,28.9,0,0,0,3.2,50,0
2020/1/6 22:00,-4.4,29,0,0,0,3.2,50.5,0
2020/1/6 22:15,-4.5,29,0,0,0,3.2,50.6,0
2020/1/6 22:30,-4.5,29.3,0,0,0,3.2,50.5,0
2020/1/6 22:45,-4.5,29.4,0,0,0,3.3,50.4,0
2020/1/6 23:00,-4.5,23.9,0,0,0,3.3,50.3,0
2020/1/6 23:15,-4.5,6.5,0,0,0,3.3,50.5,0
2020/1/6 23:30,-4.7,6.3,0,0,0,3.3,50.9,0
2020/1/6 23:45,-4.8,7,0,0,0,3.3,51.3,0
2020/1/7 0:00,-4.9,12.9,0,0,0,3.4,51.8,0
2020/1/7 0:15,-5.1,32.9,0,0,0,3.4,52.3,0
2020/1/7 0:30,-5.2,33.1,0,0,0,3.4,52.9,0
2020/1/7 0:45,-5.4,28,0,0,0,3.4,53.5,0
2020/1/7 1:00,-5.6,25.8,0,0,0,3.4,54.2,0
2020/1/7 1:15,-5.7,31.2,0,0,0,3.5,54.8,0
2020/1/7 1:30,-5.8,31.3,0,0,0,3.5,55.3,0
2020/1/7 1:45,-5.9,31.8,0,0,0,3.6,55.9,0
2020/1/7 2:00,-6,32.3,0,0,0,3.6,56.5,0
2020/1/7 2:15,-6.1,32.3,0,0,0,3.6,57,0
2020/1/7 2:30,-6.2,32.3,0,0,0,3.7,57.4,0
2020/1/7 2:45,-6.3,31.8,0,0,0,3.7,57.9,0
2020/1/7 3:00,-6.4,23.9,0,0,0,3.8,58.3,0
2020/1/7 3:15,-6.5,0.2,0,0,0,3.8,58.5,0
2020/1/7 3:30,-6.5,0,0,0,0,3.8,58.6,0
2020/1/7 3:45,-6.6,0,0,0,0,3.8,58.6,0
2020/1/7 4:00,-6.6,0,0,0,0,3.8,58.6,0
2020/1/7 4:15,-6.6,0,0,0,0,3.8,58.3,0
2020/1/7 4:30,-6.5,0,0,0,0,3.7,57.7,0
2020/1/7 4:45,-6.5,0,0,0,0,3.7,57.2,0
2020/1/7 5:00,-6.4,0,0,0,0,3.6,56.6,0
2020/1/7 5:15,-6.4,0,0,0,0,3.6,56.2,0
2020/1/7 5:30,-6.3,0,0,0,0,3.6,55.9,0
2020/1/7 5:45,-6.3,0,0,0,0,3.5,55.6,0
2020/1/7 6:00,-6.3,0,0,0,0,3.5,55.3,0
2020/1/7 6:15,-6.3,0,0,0,0,3.5,55.3,0
2020/1/7 6:30,-6.4,0,0,0,0,3.5,55.5,0
2020/1/7 6:45,-6.5,0,0,0,0,3.5,55.8,0
2020/1/7 7:00,-6.6,0,0,0,0,3.5,56.1,0
2020/1/7 7:15,-6.8,0,0,0,0,3.5,56.3,0
2020/1/7 7:30,-6.9,0,0,0,0,3.5,56.6,0
2020/1/7 7:45,-7,0,0,0,0,3.5,56.9,0
2020/1/7 8:00,-7.1,0,0,0,0,3.4,57.2,0
2020/1/7 8:15,-7.2,0,0,0,0,3.4,57.3,0
2020/1/7 8:30,-7.2,0,0,0,0,3.4,57.2,0
2020/1/7 8:45,-7.3,0,0,0,0,3.4,57.2,0
2020/1/7 9:00,-7.3,0,0,0,0,3.4,57.1,0
2020/1/7 9:15,-7.4,0,0,0,0,3.4,57.2,0
2020/1/7 9:30,-7.5,0,0,0,0,3.4,57.6,0
2020/1/7 9:45,-7.6,0,0,0,0,3.5,57.9,0
2020/1/7 10:00,-7.7,0,0,0,0,3.5,58.3,0
2020/1/7 10:15,-7.7,0,2,5,3,3.5,58,0.37503
2020/1/7 10:30,-7.5,0,15,82,22,3.5,57,2.75022
2020/1/7 10:45,-7.3,7.6,36,138,48,3.5,56.1,6.03408
2020/1/7 11:00,-7.1,16.9,62,101,74,3.6,55.1,9.2611
2020/1/7 11:15,-6.7,28.5,89,16,91,3.6,53.6,11.38228
2020/1/7 11:30,-6.2,24.5,111,79,126,3.6,51.5,15.87474
2020/1/7 11:45,-5.7,28.8,142,24,147,3.6,49.5,18.45144
2020/1/7 12:00,-5.2,24.2,154,120,185,3.6,47.7,23.25635
2020/1/7 12:15,-4.8,26.1,177,102,208,3.6,46.2,26.08528
2020/1/7 12:30,-4.4,13.5,147,384,273,3.6,45,34.25331
2020/1/7 12:45,-4.1,7.7,129,544,320,3.6,43.9,40.288
2020/1/7 13:00,-3.7,1.1,89,755,371,3.7,42.8,46.69777
2020/1/7 13:15,-3.4,1.7,99,747,393,3.7,41.8,49.24683
2020/1/7 13:30,-3,0.5,91,798,420,3.7,40.9,52.689
2020/1/7 13:45,-2.7,0,90,821,440,3.7,40,55.3828
2020/1/7 14:00,-2.4,0,92,828,455,3.8,39.1,57.1935
2020/1/7 14:15,-2.1,0,93,832,467,3.8,38.4,58.38434
2020/1/7 14:30,-1.9,0,95,834,474,3.8,37.9,59.50122
2020/1/7 14:45,-1.8,0,96,835,478,3.7,37.4,59.78824
2020/1/7 15:00,-1.6,0,96,835,479,3.7,37,59.99475
2020/1/7 15:15,-1.5,0,96,832,475,3.7,36.6,59.6125
2020/1/7 15:30,-1.4,0,96,826,467,3.7,36.4,58.4217
2020/1/7 15:45,-1.3,0,95,819,456,3.7,36.1,57.1824
2020/1/7 16:00,-1.2,0,94,810,441,3.7,35.9,55.17792
2020/1/7 16:15,-1.1,0,92,797,423,3.7,35.7,52.98075
2020/1/7 16:30,-1.1,0,90,782,401,3.7,35.6,50.14104
2020/1/7 16:45,-1.1,0.6,91,747,374,3.7,35.4,46.76496
2020/1/7 17:00,-1,9.9,146,470,313,3.6,35.3,39.22516
2020/1/7 17:15,-1.1,6.8,122,523,295,3.6,35.4,37.07855
2020/1/7 17:30,-1.2,10.7,133,396,251,3.6,35.7,31.44528
2020/1/7 17:45,-1.3,10.5,118,375,220,3.6,35.9,27.6936
2020/1/7 18:00,-1.4,17.5,126,190,172,3.6,36.2,21.63588
2020/1/7 18:15,-1.6,16.5,106,173,141,3.6,36.9,17.62923
2020/1/7 18:30,-1.9,18,88,105,106,3.6,37.9,13.3295
2020/1/7 18:45,-2.2,19.5,68,42,74,3.6,38.9,9.29884
2020/1/7 19:00,-2.6,28.8,39,3,40,3.6,40,5.0224
2020/1/7 19:15,-2.9,28.8,18,0,18,3.6,41.2,2.26116
2020/1/7 19:30,-3.3,30.5,3,0,3,3.6,42.4,0.37704
2020/1/7 19:45,-3.7,30,0,0,0,3.6,43.7,0
2020/1/7 20:00,-4,24.1,0,0,0,3.6,45,0
2020/1/7 20:15,-4.3,24.7,0,0,0,3.6,46.1,0
2020/1/7 20:30,-4.4,25.2,0,0,0,3.7,46.8,0
2020/1/7 20:45,-4.5,26,0,0,0,3.7,47.6,0
2020/1/7 21:00,-4.7,27.8,0,0,0,3.8,48.4,0
2020/1/7 21:15,-4.8,29.4,0,0,0,3.8,49,0
2020/1/7 21:30,-4.8,29.3,0,0,0,3.9,49.3,0
2020/1/7 21:45,-4.8,29.4,0,0,0,3.9,49.6,0
2020/1/7 22:00,-4.9,29.6,0,0,0,3.9,49.9,0
2020/1/7 22:15,-4.9,29.6,0,0,0,3.9,50.3,0
2020/1/7 22:30,-5,30.6,0,0,0,3.9,50.7,0
2020/1/7 22:45,-5.1,30.8,0,0,0,3.9,51.2,0
2020/1/7 23:00,-5.1,28.7,0,0,0,3.9,51.7,0
2020/1/7 23:15,-5.2,21.9,0,0,0,3.9,52.1,0
2020/1/7 23:30,-5.3,20.3,0,0,0,3.9,52.5,0
2020/1/7 23:45,-5.4,22.3,0,0,0,3.9,52.8,0
2020/1/8 0:00,-5.4,23.2,0,0,0,3.8,53.2,0
2020/1/8 0:15,-5.5,30.7,0,0,0,3.8,53.5,0
2020/1/8 0:30,-5.6,30.8,0,0,0,3.8,53.9,0
2020/1/8 0:45,-5.7,31.1,0,0,0,3.8,54.2,0
2020/1/8 1:00,-5.7,31.4,0,0,0,3.8,54.5,0
2020/1/8 1:15,-5.8,31.4,0,0,0,3.8,54.8,0
2020/1/8 1:30,-5.9,31.4,0,0,0,3.8,55.2,0
2020/1/8 1:45,-6,31.5,0,0,0,3.7,55.5,0
2020/1/8 2:00,-6.1,31.5,0,0,0,3.7,55.8,0
2020/1/8 2:15,-6.2,31.1,0,0,0,3.7,56.3,0
2020/1/8 2:30,-6.3,29.1,0,0,0,3.6,56.8,0
2020/1/8 2:45,-6.5,31.4,0,0,0,3.6,57.4,0
2020/1/8 3:00,-6.7,25.5,0,0,0,3.6,58,0
2020/1/8 3:15,-6.8,6.7,0,0,0,3.5,58.5,0
2020/1/8 3:30,-6.9,6.5,0,0,0,3.5,58.7,0
2020/1/8 3:45,-7,6.5,0,0,0,3.5,58.9,0
2020/1/8 4:00,-7,6.5,0,0,0,3.5,59.1,0
2020/1/8 4:15,-7.2,6.5,0,0,0,3.4,59.5,0
2020/1/8 4:30,-7.3,6.5,0,0,0,3.4,60,0
2020/1/8 4:45,-7.4,6.5,0,0,0,3.4,60.6,0
2020/1/8 5:00,-7.6,6.5,0,0,0,3.4,61.1,0
2020/1/8 5:15,-7.7,6.5,0,0,0,3.4,61.6,0
2020/1/8 5:30,-7.8,6.5,0,0,0,3.3,62.1,0
2020/1/8 5:45,-8,7.2,0,0,0,3.3,62.5,0
2020/1/8 6:00,-8.1,12.3,0,0,0,3.3,62.9,0
2020/1/8 6:15,-8.2,29.6,0,0,0,3.3,63.4,0
2020/1/8 6:30,-8.3,29.8,0,0,0,3.3,64,0
2020/1/8 6:45,-8.4,29.8,0,0,0,3.3,64.7,0
2020/1/8 7:00,-8.6,29.8,0,0,0,3.3,65.3,0
2020/1/8 7:15,-8.7,29.9,0,0,0,3.3,65.8,0
2020/1/8 7:30,-8.7,30,0,0,0,3.3,66.1,0
2020/1/8 7:45,-8.8,30,0,0,0,3.3,66.5,0
2020/1/8 8:00,-8.9,30.9,0,0,0,3.3,66.8,0
2020/1/8 8:15,-8.9,30.9,0,0,0,3.3,67.4,0
2020/1/8 8:30,-9.1,30.8,0,0,0,3.3,68.2,0
2020/1/8 8:45,-9.2,31.7,0,0,0,3.3,69,0
2020/1/8 9:00,-9.3,32.5,0,0,0,3.3,69.8,0
2020/1/8 9:15,-9.3,32.6,0,0,0,3.3,70.1,0
2020/1/8 9:30,-9.3,33.8,0,0,0,3.3,70,0
2020/1/8 9:45,-9.3,35.1,0,0,0,3.3,69.9,0
2020/1/8 10:00,-9.3,21.4,0,0,0,3.3,69.7,0
2020/1/8 10:15,-9.1,18.6,2,0,2,3.3,68.7,0.25042
2020/1/8 10:30,-8.7,17,18,9,19,3.3,66.7,2.38583
2020/1/8 10:45,-8.3,9.5,37,121,48,3.3,64.8,6
2020/1/8 11:00,-7.8,15.8,62,106,74,3.3,63,9.25888
2020/1/8 11:15,-7.3,13.4,74,219,112,3.3,60.7,14.03136
2020/1/8 11:30,-6.8,7.5,79,386,155,3.3,58,19.51295
2020/1/8 11:45,-6.2,4.5,79,510,199,3.3,55.5,24.95062
2020/1/8 12:00,-5.6,1.3,73,638,243,3.3,53.1,30.59856
2020/1/8 12:15,-5.2,1.5,78,675,279,3.3,51.4,35.08425
2020/1/8 12:30,-4.9,0,74,751,318,3.3,50.4,39.93444
2020/1/8 12:45,-4.7,0,76,780,350,3.3,49.3,43.8585
2020/1/8 13:00,-4.4,0,78,804,379,3.3,48.3,47.4887
2020/1/8 13:15,-4.1,0,80,824,406,3.3,47.3,50.88804
2020/1/8 13:30,-3.9,0,81,841,429,3.3,46.4,53.71938
2020/1/8 13:45,-3.6,0,82,854,448,3.3,45.5,56.37184
2020/1/8 14:00,-3.3,0,83,865,464,3.3,44.6,58.0928
2020/1/8 14:15,-3.1,0,83,873,476,3.3,43.8,59.84748
2020/1/8 14:30,-3,0,83,879,484,3.3,43.1,60.57744
2020/1/8 14:45,-2.9,0,83,882,489,3.4,42.4,61.53576
2020/1/8 15:00,-2.7,0,83,883,489,3.4,41.7,61.37928
2020/1/8 15:15,-2.6,0,82,882,486,3.4,41.2,60.7986
2020/1/8 15:30,-2.5,0,81,879,479,3.4,40.9,60.2582
2020/1/8 15:45,-2.5,0,80,874,468,3.4,40.6,58.7574
2020/1/8 16:00,-2.4,0,79,866,453,3.5,40.2,57.00099
2020/1/8 16:15,-2.3,3.5,108,745,419,3.5,40,52.53841
2020/1/8 16:30,-2.3,8,140,601,380,3.5,39.8,47.6178
2020/1/8 16:45,-2.2,1.2,84,788,383,3.5,39.5,47.92862
2020/1/8 17:00,-2.1,0,72,804,359,3.5,39.3,45.0186
2020/1/8 17:15,-2.1,0,69,779,328,3.5,39.3,41.25912
2020/1/8 17:30,-2.1,0,66,748,294,3.5,39.3,36.81174
2020/1/8 17:45,-2.1,3.1,78,626,250,3.5,39.3,31.4125
2020/1/8 18:00,-2.2,0.8,63,643,217,3.6,39.4,27.22265
2020/1/8 18:15,-2.3,11.6,84,357,160,3.6,39.9,20.0528
2020/1/8 18:30,-2.6,11.1,75,294,123,3.6,40.9,15.45126
2020/1/8 18:45,-2.8,14.6,59,192,87,3.6,41.8,10.95504
2020/1/8 19:00,-3.1,27.3,45,5,46,3.6,42.8,5.79048
2020/1/8 19:15,-3.4,36.5,19,0,19,3.6,44,2.38925
2020/1/8 19:30,-3.8,42.1,3,0,3,3.6,45.3,0.37584
2020/1/8 19:45,-4.2,43.6,0,0,0,3.6,46.6,0
2020/1/8 20:00,-4.6,31.2,0,0,0,3.6,48,0
2020/1/8 20:15,-4.8,29.8,0,0,0,3.6,49,0
2020/1/8 20:30,-4.9,30.3,0,0,0,3.7,49.8,0
2020/1/8 20:45,-5,30.9,0,0,0,3.8,50.5,0
2020/1/8 21:00,-5.1,30.5,0,0,0,3.8,51.2,0
2020/1/8 21:15,-5.2,30,0,0,0,3.9,51.8,0
2020/1/8 21:30,-5.3,30.3,0,0,0,3.9,52.2,0
2020/1/8 21:45,-5.4,30.9,0,0,0,3.8,52.5,0
2020/1/8 22:00,-5.6,31.2,0,0,0,3.8,52.9,0
2020/1/8 22:15,-5.7,31.2,0,0,0,3.8,53.3,0
2020/1/8 22:30,-5.8,31.2,0,0,0,3.8,53.6,0
2020/1/8 22:45,-5.9,31.2,0,0,0,3.9,54,0
2020/1/8 23:00,-6,29.7,0,0,0,3.9,54.4,0
2020/1/8 23:15,-6.1,24.6,0,0,0,3.9,54.6,0
2020/1/8 23:30,-6.1,22.5,0,0,0,3.9,54.8,0
2020/1/8 23:45,-6.2,31.4,0,0,0,3.9,55,0
2020/1/9 0:00,-6.2,31.4,0,0,0,3.9,55.1,0
2020/1/9 0:15,-6.3,32.5,0,0,0,3.9,55.3,0
2020/1/9 0:30,-6.3,26.7,0,0,0,3.9,55.5,0
2020/1/9 0:45,-6.4,26.3,0,0,0,3.9,55.7,0
2020/1/9 1:00,-6.4,21.7,0,0,0,3.9,55.9,0
2020/1/9 1:15,-6.5,31.8,0,0,0,4,56,0
2020/1/9 1:30,-6.5,36.3,0,0,0,4,56.1,0
2020/1/9 1:45,-6.5,24.2,0,0,0,4,56.2,0
2020/1/9 2:00,-6.6,27.1,0,0,0,4,56.3,0
2020/1/9 2:15,-6.6,24.3,0,0,0,4,56.4,0
2020/1/9 2:30,-6.7,12.7,0,0,0,4,56.7,0
2020/1/9 2:45,-6.8,11.6,0,0,0,4,57,0
2020/1/9 3:00,-6.9,14.4,0,0,0,4,57.3,0
2020/1/9 3:15,-6.9,24.9,0,0,0,4,57.6,0
2020/1/9 3:30,-7,26.8,0,0,0,4,57.9,0
